,Y,E1,E2,E3,E4,E5,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15
197,9.978641845,0.85768546,0.819186029,0.261104746,-0.049657899,1.37247648,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1
198,10.06500987,-0.348090467,1.658730987,0.755432114,2.353328759,0.069558747,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1
199,9.995208619,-1.20650191,0.708893445,1.18859959,0.804659622,1.086574139,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1
200,9.962802888,-0.225254615,2.120097552,0.152086304,-0.869050861,1.077393683,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
201,10.0097094,-0.867517283,0.698697951,-0.52247618,0.09290875,-0.402471631,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0
202,9.940133179,-0.734603207,-0.621012355,-0.72519697,-0.381251884,-0.576924774,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1
203,10.01681983,0.031079976,0.016012455,0.390885934,-0.49692396,-0.062990353,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
204,9.995227053,0.445770868,-0.333253983,-1.836782793,-1.263534534,0.641029353,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1
205,9.871941447,-2.357865724,-0.092452568,-0.288480165,-1.157008548,0.378112808,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0
206,9.822263295,1.048464662,-0.684790708,-0.43670764,0.812126084,-0.22763635,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1
207,9.993363377,1.145400648,-0.099110529,-1.228060851,0.733248209,-2.077372436,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1
208,9.896454729,-0.3075337,0.956453614,2.021531267,-0.011632482,2.377716403,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1
209,9.934092829,-0.248451808,-1.023556957,0.196946533,1.08315898,1.773162693,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
210,9.940935193,-0.10980894,0.963651432,0.003465751,-0.544578517,2.307500059,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1
211,9.910768529,0.606111185,-0.859624605,-1.723462426,-2.030809179,0.153605251,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
212,10.00425591,0.770759975,0.993704414,0.135699326,0.640124459,-0.663062375,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0
213,9.968099253,-1.320439797,-0.473103765,-0.283899826,1.707875991,-1.697075628,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1
214,9.987446642,-0.547925068,1.018161576,-0.170904366,-1.662322401,0.034360757,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0
215,9.87788239,0.230113458,0.391632725,-0.196596298,-1.231875563,0.484443217,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
216,9.935098824,-0.493668734,0.014716449,1.167875598,0.897317159,0.248764496,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
217,10.00673003,0.533119269,1.013216917,1.097587728,0.043217408,-0.617722012,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1
218,9.96058147,-0.518773921,-0.670445088,-1.643005843,-1.833520814,-1.405116967,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1
219,10.01312405,0.569647002,0.793216916,-0.257512097,-0.597658533,-0.623337147,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
220,9.944314064,0.048013949,1.257386074,0.493014528,1.671474966,1.410055807,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1
221,10.00267211,-0.409251246,-1.043341499,-1.151723311,-1.043908474,-0.037276546,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0
222,10.01555575,0.013070777,0.795531114,-1.266703367,0.173696045,0.375138306,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1
223,9.873456754,1.630080667,-1.330347609,-1.481550604,-1.369913952,1.8045204,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1
224,9.895530225,2.066495836,0.094069312,0.148231971,0.676865284,0.173910887,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0
225,10.11759624,0.88852587,1.180640243,-0.668353305,0.618601248,-0.017559817,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1
226,10.04900546,0.403298446,-0.159210805,1.03061587,-1.750623003,-1.834320906,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0
227,10.06585486,0.675251858,0.074770758,-2.377642699,1.878626668,-0.772027906,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0
228,10.05035163,-0.246887086,0.079692304,0.388106516,0.336338561,-0.317908208,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0
229,10.06220441,-1.02400369,0.480054052,-0.735540703,0.00103968,-0.633952862,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1
230,9.913548449,0.49480534,-0.672473998,0.773343578,-0.278412922,-0.679134812,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
231,9.965711653,1.004568784,0.435015134,-1.557647937,0.204437701,-0.810200005,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1
232,9.976393029,-0.713165827,-0.710335654,-1.357158604,-1.354354744,0.395321882,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0
233,10.00152206,-0.934377001,-0.173030438,0.322629296,0.837356264,0.717376203,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1
234,9.900992473,0.803507427,-2.047252459,0.044224636,0.177725653,-0.494432052,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
235,10.0436564,-0.422206733,0.384607727,0.023665618,-1.017159887,0.556814186,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
236,9.914695259,1.291633164,-2.349296288,-0.375251411,3.239975376,-1.609212585,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1
237,9.967068127,0.53046925,0.935506526,0.934022701,0.162205813,-1.074754895,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1
238,9.868600253,1.148654568,-0.341481773,1.057485527,0.361034269,-0.739617276,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1
239,9.916717396,-0.538324824,0.026209272,0.525602282,-0.273544024,0.446922164,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0
240,9.985955848,-1.533613758,-0.144768137,0.118517252,0.49066263,-0.284420963,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0
241,10.06699821,-1.680029156,0.172012856,-1.4201418,1.309405433,-1.01478372,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
242,9.987649475,0.123413624,-0.177060507,0.625557843,-0.53783447,-0.544304766,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
243,10.04562063,0.905435622,0.723966663,-1.338592578,-1.246002602,0.371790224,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1
244,9.931385098,-1.410119791,0.311012789,1.782479662,-0.669587606,2.164961636,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0
245,9.977600008,2.925340216,0.768148514,-1.3331075,-0.006381782,-0.396413394,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1
246,9.910559065,-0.070868587,-1.027648556,0.771985227,-1.803723761,-0.140550037,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1
247,9.937728068,0.073628426,-0.627193507,1.132843855,0.147494003,0.08378428,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0
248,9.965977134,0.33135842,0.402055527,0.76344064,0.740971731,-0.577904025,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
249,9.969895292,1.396799221,1.024822093,1.102907364,-0.341930117,1.844266763,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0
250,9.876833431,-0.447151904,-2.433149762,0.037910898,-1.276500499,-0.182509737,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
251,9.973799509,0.678260577,-1.249512689,-0.392944801,0.171314507,0.550761287,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
252,10.00516429,-2.106064022,0.779402626,-2.866703682,0.10352814,-0.36970538,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1
253,9.917956062,0.666853615,-0.187936578,-0.171816684,0.106993632,-1.46568034,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
254,10.04368064,-0.652494152,0.840406374,-0.440573945,1.601149494,2.02731368,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
255,9.915523708,0.280203769,-0.979179132,0.441405942,0.857487772,-0.584083084,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1
256,10.0128542,0.49157962,0.522692568,0.269187484,-0.236893215,-1.311441433,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0
257,10.05883447,-0.910424381,0.728310173,0.240295555,-0.605247338,0.547630504,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1
258,9.975135769,1.179514661,0.87610281,0.658700535,2.545072893,-0.25965515,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0
259,9.978721406,0.349458089,-0.845012243,-0.624514057,-0.715283164,-0.519865728,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0
260,9.873436091,-0.908756358,-0.45547799,-0.48063451,-0.570056203,0.261927916,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
261,9.974256467,-1.159771031,0.883274301,1.520155433,-1.36676697,1.107005972,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0
262,9.872472569,-0.175722274,1.153491032,-0.335532289,1.210736373,0.951021583,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1
263,10.1064187,0.747598488,1.720847679,0.68914173,0.143833159,-1.162599711,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1
264,9.968840725,-0.379446786,0.499205861,-0.272060792,-0.246956923,-0.629608192,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
265,9.997923297,-0.458043121,-0.711638695,-0.199256584,-0.191184157,-0.536168256,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
266,9.94420585,-0.35856958,0.70589893,-0.950986543,0.485691149,2.270000762,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1
267,9.990881003,1.119537079,-0.851635218,0.558742141,0.077506433,-1.455349129,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1
268,10.06822534,-0.000103754,0.520791244,0.558324112,-0.170631976,-0.290508571,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1
269,10.0203411,0.811904091,-0.342775576,0.336271643,0.458403466,-2.867082644,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
270,9.817214662,2.441788983,-2.269438237,-0.763897083,1.95562148,-1.132017476,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
271,9.949964305,1.684808083,0.831561463,0.642623736,0.048713189,0.95622755,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1
272,9.98582177,0.393692512,1.154004005,-1.092074412,-1.06953126,0.406530151,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0
273,10.088078,0.428533599,1.478978113,0.857250563,1.08952922,-0.304292003,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1
274,10.02930815,-2.262850567,0.265447743,2.321420053,0.020728066,-0.140377118,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
275,9.844853528,1.596290375,-1.067708232,0.380788009,1.243402795,0.40861038,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1
276,9.889467862,-0.715999025,-1.180931312,0.710628759,-0.227480132,0.897732363,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0
277,10.02236733,-1.255939882,-0.271709325,0.529618963,1.975860027,-0.714979279,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
278,10.06810471,0.193937704,2.319048862,0.217730565,0.918852243,-0.370162791,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1
279,10.00565349,-0.227031619,0.24422238,-0.677402783,-0.930394078,0.33842027,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
280,9.79330941,1.028197111,-2.041413803,0.302248758,-0.679036576,1.441830422,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1
281,10.03119217,-0.675883515,1.261629268,-0.723037817,-0.035729316,0.343033033,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1
282,9.990064422,1.280928025,-0.076322648,0.546729109,0.715380197,-0.538253108,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
283,9.991166291,0.153023329,1.247603981,0.543411751,1.129011012,1.246758018,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1
284,9.937799599,1.072615013,0.457847064,0.116567115,-0.151411087,0.082273702,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0
285,10.01532583,-2.14210494,0.437048391,0.336905897,0.665368203,-0.307918435,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
286,10.03526611,0.498685439,1.210039605,0.043064043,-2.95321318,1.274110484,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
287,10.06141917,0.714668291,0.008936301,-0.194243083,0.290361119,-2.27602207,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1
288,9.995109091,1.379495873,0.801323139,-1.385319357,0.676151957,-1.303270403,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1
289,10.06820941,-1.068363791,-0.719246136,-1.429033937,-0.220931641,-0.385716821,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
290,10.00395725,-1.36458948,0.07881827,-2.072164126,0.640765483,0.674852481,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1
291,9.986828037,-0.600623295,-0.085969358,-0.393861616,0.899005436,-1.67372184,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0
292,9.952729407,0.095596149,-0.363192239,1.602902683,-0.207026706,-0.375555508,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
293,9.832392573,-0.872615097,-1.127790582,-0.665757752,0.586064004,1.537731929,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
294,10.15446769,-0.521761017,2.358397806,0.80285387,-0.83797586,-0.163073836,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
295,9.990340741,-0.63325054,0.517979983,1.033735802,-0.780664777,-0.537601037,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
296,9.957372683,-0.24902898,-0.243602639,-1.195077337,1.16016598,0.224462037,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1
297,9.984642489,0.063414586,-0.13531833,-0.254571191,-0.924009604,-0.862647245,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
298,9.940534919,-0.586579079,-0.139068975,0.314682728,-1.263428736,0.447888062,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
299,10.00081914,-0.200384659,-0.719795982,-0.205433802,-0.903998207,-2.602905785,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
300,9.79843773,-0.566612658,-1.760869902,0.154286032,-2.102752959,1.601505617,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0
301,10.04454153,0.108513559,0.594093594,-1.140566849,-0.106244361,-1.429086684,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1
302,9.98002386,0.165796808,0.429568739,0.390368229,1.086417317,-0.532203966,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0
303,9.864497227,-0.082105843,-0.998987781,-0.448345123,-0.887808184,0.574080875,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1
304,9.953612381,-0.420406943,-0.960937868,1.111024284,0.694408728,0.342018325,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
305,10.01335852,0.915641363,1.707876628,-0.279125041,0.197917047,0.380349421,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
306,9.990333498,-1.534982128,0.036183075,-0.029932381,1.004933083,0.823034927,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1
307,9.920530346,0.268355826,-1.054857408,0.339577991,0.76682529,-0.311309006,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0
308,9.847066937,-0.163215597,-0.550988139,2.367811909,-0.82823223,0.386542582,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0
309,9.809370935,0.004298338,-1.489903373,-0.081909684,0.205377235,1.028597352,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0
310,10.00214268,0.712596384,1.425797595,0.227946797,-2.259311661,0.40461664,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1
311,9.810329901,-0.516523668,-3.281319564,0.356134557,1.599137171,-1.140394599,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
312,10.00267081,0.641030507,0.801259836,0.534792782,0.476932141,-1.670147526,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0
313,9.86070107,0.764762253,-1.096985745,1.575726016,-0.47604249,-1.077012145,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
314,10.02055693,0.476426095,1.16516079,0.117994061,0.490153998,0.491193141,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
315,10.0108696,0.012886792,2.053315501,-0.319100985,0.548917082,0.418912132,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0
316,9.806598585,2.02463032,-1.689073277,0.650220811,-0.226852019,-0.750366125,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1
317,9.759545304,3.132266507,-1.723849153,0.502088936,-0.088709553,1.316299532,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0
318,9.88132752,0.138979157,-2.099668394,-0.839395516,-0.126898674,0.175613312,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0
319,10.0536807,0.390600886,1.366680323,-0.034229251,-0.677898945,-0.186174789,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1
320,10.07711349,-1.024653219,0.76769117,-0.578624908,1.128187235,-0.498928403,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
321,10.11114883,0.456857833,1.990694886,0.348840802,0.454429599,-0.44928765,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
322,9.939267554,-1.619214612,-0.232284415,-2.572981931,-0.346312894,-0.641954738,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
323,9.9680864,-0.181328962,1.196429251,1.200064425,0.086276956,0.216140353,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1
324,10.03576802,1.904925313,0.61977538,-0.152309675,0.383027095,-0.179572958,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
325,9.879166914,-0.343063639,-0.364083203,1.246660129,0.061847391,-0.302237056,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
326,9.947366461,-0.687771646,0.413063113,0.47734508,-1.02437672,0.778323304,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1
327,9.987052741,-1.169903748,-0.332629384,-0.848638109,1.415727707,-0.469234201,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0
328,10.04547331,-0.524531191,0.252809686,-0.2371935,-1.350358335,-0.462722857,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1
329,9.937803112,-0.508908198,-0.473209675,1.387898675,0.649036154,0.329216543,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0
330,9.960119345,0.020994055,1.085406522,-0.615061018,0.434187123,1.488029956,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1
331,9.960957503,-0.607034797,0.124333373,0.691289442,0.920608908,-1.307215446,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1
332,10.10606373,-1.602678866,1.1250102,-0.289266891,-0.413846941,-1.095509269,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
333,9.969739862,0.428198096,-0.664322617,0.175964813,-0.204899222,0.926643772,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1
334,9.968868293,0.318733736,-0.449636243,-0.810295454,0.924658328,-0.063801026,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1
335,10.03519023,-2.090947164,0.1244467,1.186652654,-0.850353109,0.134074228,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
336,9.904222737,2.043664668,-0.297520561,-0.634627405,1.014335146,-1.038680819,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0
337,9.992484329,0.478245755,1.165832146,1.03756892,-0.738791103,0.352856958,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
338,9.951835652,-0.090566343,0.130255136,0.6218486,0.349700795,-0.10635845,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1
339,9.980447098,1.377755324,1.072235371,0.214744929,-2.448291247,0.313356243,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1
340,9.975272799,0.329648186,-0.120068288,-1.061843728,0.353469559,0.330775909,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1
341,10.03727443,1.780369935,1.423693907,-1.383065945,0.711809787,-0.802122343,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1
342,10.10608787,-0.72189686,-0.638393018,-0.352885046,0.694510716,-0.126963662,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
343,9.934483264,-0.54551007,-0.430916897,-0.810484335,0.426177533,1.107373228,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0
344,9.88605774,-1.769512399,0.629384871,1.810935507,-1.771168054,0.968475422,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
345,10.00391901,0.291824421,-0.77043403,-0.144690117,-1.600300853,-1.628927619,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1
346,9.975009934,0.407628376,0.57426188,1.738447134,-0.507543868,-0.101550052,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0
347,10.00937702,0.239109808,-0.608960362,-1.058713289,-0.440842546,-0.762616995,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
348,9.991890846,0.793704026,0.292071655,-0.281516396,0.288192185,1.438803588,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
349,9.957776365,0.947645939,1.174322274,0.521413884,-0.63099669,2.175410505,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1
350,9.847744416,0.303703847,-1.107970377,-0.535806504,0.283987902,0.850628161,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1
351,9.99541319,-0.079250061,1.027894946,0.821913299,-0.653178333,-0.111326644,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0
352,9.922375251,1.329375747,1.000686213,-0.545390694,0.74301097,-0.337148943,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1
353,9.88829235,-0.982044346,-0.829767647,-0.506511986,0.736919189,1.90932962,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1
354,10.04108281,0.926828855,-0.156166088,-1.764969869,0.195898788,-0.816580647,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0
355,9.905336188,-0.810820442,-0.482775979,1.368194873,-1.021209626,-0.606096069,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1
356,9.893603892,-1.533098899,-1.340210986,1.301128413,-0.838158318,0.76348461,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
357,10.00998858,-0.634549045,0.349090938,-0.119790057,-0.146165079,1.829290978,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0
358,9.894299425,-0.676999794,-0.654972858,-0.660780916,-0.857805222,0.42588255,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1
359,9.944434661,2.29994898,-0.280282843,-0.953829324,-1.950627755,-1.568979694,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
360,9.988654092,-0.010055884,0.50493964,1.040510561,-1.408175785,0.962384444,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
361,9.972435495,-0.039608634,0.592276665,-1.751311797,-2.310542356,0.806970795,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1
362,10.0598617,-0.859101541,-0.116817961,-1.130516357,-0.223098093,-1.735461215,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
363,9.828820674,-0.125813159,-0.920865955,-0.058796962,-1.864160357,3.431879432,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
364,10.0485829,0.318826108,0.781449307,-1.106781739,-0.036945071,-1.391981924,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0
365,10.01083259,-0.142883257,0.045582636,-0.193733099,0.09954441,1.13859989,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
366,9.957051727,1.118488843,0.282742611,-2.151501565,0.615071383,-0.70659876,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1
367,10.06030253,-1.241922064,-0.237102158,-0.282405507,-2.037540087,0.412552103,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0
368,9.882946178,0.317629453,-0.798330558,-0.403639057,-1.718554318,1.045040735,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
369,9.950927376,-0.328213261,0.361776061,-0.718103119,-0.109049096,1.930959553,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0
370,9.848168588,1.078708453,-1.252405653,0.523820887,-0.895579944,0.257090722,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1
371,10.03521281,0.701780621,1.901253085,-0.420571155,-0.648145888,1.674424289,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
372,10.1487392,-0.588409619,1.631061677,-0.897859028,0.484096058,-1.100259951,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
373,10.04152464,2.602659144,0.85458698,0.717292663,-0.132666686,-1.495525173,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1
374,9.801160447,0.485860645,-1.522358402,-1.046894303,0.002705218,2.018374491,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0
375,10.04535977,-1.895183865,0.998868339,2.007753395,-2.204671084,-1.305325974,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
376,10.02332477,2.385955697,0.931369488,-0.528226384,2.123641221,0.473615459,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
377,9.99247957,0.431861213,1.061897909,-1.298480008,-0.566882719,-0.141917949,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1
378,9.908591636,0.142893775,-0.05034982,-1.268098289,0.378846353,1.853078179,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
379,9.976791281,1.550444043,-1.226098469,1.087635077,1.110727881,-2.194626382,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
380,9.971103843,1.413851176,-0.172527462,0.42708962,-0.084654917,-1.121547208,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1
381,10.06124881,0.63081364,0.947113317,0.812725619,-0.748990901,-0.201644285,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1
382,9.923589213,-0.237343929,-0.847586429,0.945668748,0.142866874,0.574248769,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0
383,9.762460354,1.707358136,-2.47952338,-0.117594479,1.125157822,0.244106026,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
384,10.04817878,-1.256597868,0.27470598,-1.705881568,-1.134080688,0.246864227,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1
385,9.904998018,-1.878107764,-0.786691049,-0.492632824,-2.115336744,1.615544854,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0
386,9.832491951,-1.046733494,0.323497299,0.126855117,-0.783413351,1.28383754,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0
387,9.968339402,0.25868292,-0.338446993,0.132906031,0.571046993,-1.342856501,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1
388,9.777538353,2.079600484,-0.754513475,-1.727430633,-0.136085686,0.972537048,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1
389,10.02493777,1.161181245,1.649860353,1.084849287,-0.44536308,0.140512549,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1
390,9.975665133,-0.217969472,0.919197878,-0.315881054,1.994202684,0.061764903,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0
391,9.928767808,0.621416988,-0.190927562,-0.337407176,0.361272302,-0.265927237,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0
392,10.05546721,1.106534709,0.968996502,0.343631261,0.138509084,0.499059539,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
393,9.976351101,0.072046887,-0.07441226,1.655826697,-0.144995719,-0.202212274,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0
