age,income,tenure,district,profit15,online15,billpay15,profit16,online16,billpay16
2,4,5.25,1,16,0,0,-44,0,0
5,8,5,2,-29,0,0,128,0,0
3,6,14.58,2,-89,0,0,-34,0,0
7,2,18,2,-29,0,0,48,0,0
3,6,1.41,2,44,0,0,88,0,0
5,9,38.58,2,-36,0,0,-50,0,0
3,8,0.66,2,348,0,0,312,0,0
3,6,5.83,2,-18,0,0,-19,0,0
5,6,6.91,1,-187,1,1,142,1,1
5,9,13.41,2,1379,0,0,2576,0,0
6,3,28.41,2,829,0,0,969,0,0
7,6,16.41,1,-98,1,1,-36,1,1
1,4,5,3,50,0,0,27,0,0
2,6,2,2,-15,1,0,-2,1,0
2,7,7.41,2,190,0,0,158,1,0
4,3,1.25,2,-80,0,0,-90,0,0
2,9,1.5,2,-10,0,0,388,0,0
3,6,3.83,2,12,1,1,-32,1,1
2,6,4.16,2,5,0,0,-26,0,0
2,4,6.33,2,41,0,0,7,0,0
3,9,8.41,2,48,0,0,128,0,0
5,6,2.16,2,110,0,0,97,0,0
4,7,3.66,1,-47,0,0,NA,NA,NA
5,7,8.75,2,-83,0,0,-75,1,0
5,5,25.25,3,-97,0,0,-100,0,0
2,5,7.83,1,466,0,0,534,0,0
7,1,2.25,1,-31,0,0,-31,0,0
5,4,1.5,3,34,0,0,NA,NA,NA
4,9,23.16,2,282,0,0,787,0,0
4,7,7.91,2,-28,0,0,-56,1,0
5,6,1.58,2,-89,0,0,-144,0,0
5,7,16.25,2,-31,0,0,-32,0,0
6,1,25.75,1,-26,0,0,-27,0,0
5,6,18.08,1,165,0,0,189,0,0
3,9,5.41,2,437,0,0,337,0,0
7,4,21.08,1,331,0,0,535,0,0
7,5,9.75,2,-125,1,0,-85,1,0
3,3,5,2,881,0,0,951,0,0
1,1,4.08,3,-4,0,0,NA,NA,NA
5,4,17.66,3,-24,0,0,-17,0,0
3,4,6.83,2,-46,0,0,-41,0,0
5,1,0.83,2,-33,0,0,NA,NA,NA
3,3,20,2,-51,0,0,-130,0,0
4,4,3.83,2,-17,0,0,86,0,0
5,6,1.41,3,248,0,0,NA,NA,NA
3,6,3.91,2,-13,0,0,10,0,0
2,4,12.41,1,-61,0,0,-96,0,0
4,6,26.58,2,82,0,0,229,0,0
5,5,21.5,3,469,0,0,424,0,0
2,8,6.41,3,-123,1,1,-130,1,1
6,5,30.83,2,76,0,0,64,0,0
5,3,33.66,3,-4,0,0,21,0,0
2,4,2.41,2,-64,1,0,-27,1,0
3,7,19.08,2,212,0,0,291,0,0
4,9,1,2,1230,0,0,651,0,0
3,2,6.08,2,-31,0,0,-27,0,0
6,7,6.91,2,273,0,0,186,1,1
7,6,22.08,2,172,0,0,NA,NA,NA
7,4,11.66,1,46,0,0,NA,NA,NA
3,3,12.5,3,-73,1,0,-17,1,0
1,1,15.83,2,-93,0,0,-46,1,0
4,8,5.16,2,365,0,0,NA,NA,NA
7,9,12.08,2,331,0,0,198,1,0
2,6,7.58,1,-17,0,0,-7,0,0
5,3,8.83,1,50,0,0,51,0,0
6,7,31.75,2,702,0,0,677,0,0
3,6,4.5,2,-33,0,0,-57,0,0
4,3,3.41,1,-2,0,0,NA,NA,NA
2,3,9.25,3,-34,0,0,559,0,0
3,1,1.16,2,5,0,0,-32,0,0
6,1,18,2,-77,0,0,-73,0,0
3,9,4.75,2,349,0,0,273,0,0
6,1,16.33,3,39,0,0,NA,NA,NA
3,1,5.75,3,107,0,0,NA,NA,NA
3,2,4,3,-31,0,0,168,0,0
5,4,31,2,66,0,0,67,0,0
3,4,1.58,2,-20,0,0,NA,NA,NA
3,4,6.25,1,-30,0,0,NA,NA,NA
6,8,30.25,2,189,0,0,345,0,0
3,9,17.66,2,551,0,0,658,0,0
2,7,2.16,2,306,1,0,229,1,0
4,8,1,2,-21,0,0,NA,NA,NA
1,1,1.91,2,17,0,0,-5,0,0
2,6,3.08,2,-26,1,0,NA,NA,NA
3,1,14.16,2,-45,0,0,-6,0,0
2,4,4.66,2,-3,0,0,NA,NA,NA
7,5,8.91,2,-184,0,0,NA,NA,NA
6,3,6.75,3,-131,0,0,NA,NA,NA
3,6,7.41,2,156,0,0,243,0,0
3,6,8.08,2,10,0,0,429,1,0
2,7,7.5,2,-33,0,0,NA,NA,NA
2,9,7.08,2,151,1,0,354,1,0
4,6,7.83,2,265,0,0,92,0,0
5,6,27.33,2,140,0,0,187,0,0
6,2,20.91,1,30,0,0,6,0,0
7,9,0.33,3,3,0,0,NA,NA,NA
4,1,7.33,1,-16,0,0,4,0,0
3,6,7,2,39,1,0,-19,1,0
5,7,18.58,2,499,0,0,640,0,0
2,1,0.25,2,13,0,0,-34,0,0
2,6,3.91,2,33,0,0,69,0,0
4,3,3.91,2,-25,0,0,-112,0,0
2,3,11.25,2,-108,0,0,-89,0,0
5,4,7.58,2,90,0,0,163,0,0
7,6,8.16,2,137,0,0,NA,NA,NA
7,4,5.33,2,7,0,0,79,0,0
2,3,4.83,2,-62,0,0,-31,0,0
5,9,18.66,2,93,0,0,119,0,0
5,6,2.5,1,8,0,0,5,0,0
7,6,36.58,2,3,0,0,95,0,0
7,7,7.66,2,-95,0,0,-95,0,0
4,9,6.33,2,83,0,0,-3,1,0
4,7,3.75,2,463,0,0,384,0,0
5,7,2.91,2,800,0,0,595,0,0
4,3,30.75,2,-56,0,0,71,0,0
3,4,4.16,2,121,1,0,23,1,0
1,7,4.08,2,65,0,0,18,0,0
2,3,13.33,2,304,1,0,986,1,0
4,9,27.08,2,197,0,0,-4,0,0
4,5,12.83,2,-82,0,0,91,0,0
7,7,25.08,2,-1,0,0,NA,NA,NA
7,5,21.41,3,-140,0,0,-76,0,0
6,3,21.66,2,249,0,0,82,0,0
3,3,7.33,2,32,1,0,9,1,0
5,6,1.33,2,-6,0,0,-4,0,0
3,7,1.08,2,-23,0,0,-24,0,0
4,5,30.08,2,-64,1,0,-34,1,0
2,8,6.5,2,-21,0,0,NA,NA,NA
3,3,1.91,1,-21,0,0,-49,0,0
4,6,13.58,3,676,0,0,NA,NA,NA
4,8,7.33,3,119,0,0,184,0,0
3,7,1,3,-7,0,0,1,0,0
2,6,2.91,2,16,0,0,39,0,0
7,1,26.33,2,41,0,0,143,0,0
4,9,23.25,2,165,0,0,86,0,0
7,6,15.83,1,-3,0,0,11,0,0
2,9,4.91,2,1,0,0,389,0,0
4,9,18.91,2,281,0,0,355,1,0
3,3,11.41,2,181,0,0,287,0,0
4,6,0.91,1,-61,0,0,-9,0,0
2,5,3.91,2,-15,0,0,92,0,0
1,5,9.08,2,-59,1,0,-53,1,0
7,4,2.33,2,-37,0,0,-31,0,0
3,5,2.41,1,-21,0,0,NA,NA,NA
3,3,2.25,3,-72,0,0,-115,0,0
2,6,5.66,2,85,1,1,224,1,0
7,1,21.91,2,-118,0,0,-129,0,0
4,3,7.33,2,-32,0,0,-51,1,0
3,4,8.16,2,1,0,0,15,0,0
2,7,7.66,2,-30,0,0,84,0,0
7,2,36,1,-45,0,0,-105,0,0
4,3,0.58,2,55,1,0,-41,0,0
2,1,7.58,2,-10,1,0,-49,1,0
2,7,5.33,2,-74,0,0,-104,0,0
2,7,4.5,2,-106,0,0,39,0,0
2,4,4.91,1,-2,0,0,-2,0,0
2,3,5.91,2,-124,0,0,-1,0,0
2,2,1.75,2,-43,0,0,NA,NA,NA
5,1,24.33,3,-16,0,0,66,0,0
2,6,7.08,2,208,1,0,233,1,0
7,8,14.33,2,52,0,0,56,0,0
2,4,7.5,3,-41,1,1,-25,1,1
3,3,2.66,2,-44,0,0,NA,NA,NA
5,8,14.83,1,-14,0,0,-12,0,0
4,4,6.33,1,-39,1,0,-1,1,0
3,7,10.25,2,5,0,0,7,0,0
2,6,3.41,2,12,0,0,137,0,0
7,5,21.5,3,-3,0,0,-34,0,0
3,3,3.33,2,118,0,0,113,0,0
4,6,7.58,2,495,0,0,574,0,0
7,5,11.16,2,-22,0,0,-28,0,0
4,7,2.5,2,67,0,0,24,0,0
5,4,0.91,1,-30,0,0,-130,0,0
3,3,4.83,2,571,0,0,NA,NA,NA
7,3,14.25,2,16,0,0,18,0,0
4,6,14.83,2,-2,0,0,NA,NA,NA
2,6,4.66,2,60,0,0,137,0,0
3,1,0.16,3,10,1,0,NA,NA,NA
5,8,17.58,2,37,0,0,55,0,0
3,7,15.5,2,1016,0,0,726,1,0
2,5,6.83,2,-24,1,1,-30,1,1
2,5,1.41,1,-122,0,0,NA,NA,NA
3,9,3.25,2,171,0,0,1506,0,0
3,7,6.66,2,82,0,0,NA,NA,NA
3,8,6.16,2,-55,0,0,4,0,0
5,3,14.33,2,-55,0,0,-26,0,0
1,7,0.41,2,-47,1,0,-33,1,0
4,6,0.83,2,-25,0,0,-30,0,0
2,5,7.58,2,-2,0,0,-7,0,0
3,1,5.16,2,4,1,0,NA,NA,NA
7,5,4.16,2,-34,0,0,235,0,0
3,1,3,2,-2,0,0,-2,0,0
4,6,4.66,2,-52,0,0,-53,0,0
4,2,13,2,11,0,0,36,0,0
4,7,16.08,2,40,0,0,374,0,0
6,5,5.66,1,15,0,0,53,0,0
5,7,1.5,2,-64,0,0,-59,0,0
6,6,7.58,2,249,0,0,350,0,0
4,9,8.58,2,597,0,0,NA,NA,NA
2,6,5,2,-199,0,0,101,0,0
3,7,8.08,2,141,0,0,-19,0,0
4,7,12.25,2,-29,0,0,-39,0,0
5,7,2.91,3,-77,0,0,NA,NA,NA
3,3,17.08,3,14,0,0,-2,1,1
4,5,5.08,1,-28,0,0,-19,0,0
4,3,13.16,2,177,0,0,NA,NA,NA
4,2,0.41,2,56,0,0,-49,0,0
4,5,21.66,2,-155,0,0,-37,0,0
4,6,23.08,2,-31,0,0,-1,0,0
2,8,8,2,-14,0,0,191,0,0
5,6,27.91,2,7,0,0,NA,NA,NA
4,7,7,2,33,1,0,-59,1,0
6,4,7.08,2,-57,0,0,NA,NA,NA
2,1,0.58,2,199,0,0,124,0,0
5,9,9.08,2,-72,0,0,-40,0,0
3,8,4.25,2,155,0,0,NA,NA,NA
3,6,3,2,-85,1,0,-83,1,0
2,7,5.08,2,23,0,0,-36,0,0
5,7,16.83,1,61,0,0,NA,NA,NA
2,1,0.83,2,-120,1,1,-121,1,1
6,4,29.41,2,81,0,0,-53,0,0
3,9,12,2,-64,1,0,22,1,0
6,7,25.41,2,-133,0,0,-142,0,0
3,3,15.58,2,-62,0,0,-62,0,0
7,1,4.5,3,129,0,0,139,0,0
6,5,17.08,3,105,0,0,69,0,0
2,2,9.58,1,57,1,0,60,0,0
3,5,2.41,1,-21,0,0,-87,1,0
2,4,3.66,3,-45,0,0,NA,NA,NA
7,7,17.25,2,846,0,0,1103,0,0
6,1,7.25,2,-63,0,0,34,0,0
4,7,14.83,3,206,0,0,186,0,0
4,7,17.66,2,-103,0,0,-103,0,0
2,7,11.41,2,-2,1,0,-5,1,0
3,3,4.25,2,-6,0,0,NA,NA,NA
5,7,10.41,2,124,0,0,-61,0,0
1,3,0.91,2,-5,0,0,-20,0,0
3,3,0.83,2,-21,0,0,-24,0,0
4,7,3.5,2,-5,0,0,-61,1,0
4,6,10.58,2,141,0,0,306,0,0
4,9,4.66,2,326,0,0,546,0,0
6,3,19.33,2,108,0,0,NA,NA,NA
4,3,9.66,2,-69,0,0,-65,0,0
3,6,3.91,2,-13,0,0,-1,0,0
5,9,6.66,2,1130,0,0,1183,0,0
7,1,26.25,2,-61,0,0,NA,NA,NA
3,1,16.58,3,-34,1,0,-29,1,0
3,8,10.58,2,-75,1,0,-47,1,0
4,6,26.75,2,25,0,0,206,0,0
4,2,3.83,2,-122,0,0,-109,0,0
7,6,30.08,2,292,0,0,227,0,0
5,6,13.83,2,-29,0,0,NA,NA,NA
5,6,5.16,2,76,0,0,142,0,0
4,3,1.16,2,-6,0,0,78,0,0
3,5,10.08,2,-38,0,0,-16,0,0
2,7,6.75,2,422,0,0,213,0,0
4,6,10.91,2,-23,0,0,51,0,0
4,6,28.41,3,302,0,0,175,1,0
6,4,19.41,3,187,0,0,216,0,0
4,5,13.5,1,3,0,0,60,0,0
6,8,23.5,2,-66,0,0,73,0,0
3,5,1.5,2,-29,0,0,NA,NA,NA
3,7,11.5,2,385,0,0,365,0,0
6,6,28.16,2,344,0,0,298,0,0
6,6,2.91,2,-53,0,0,17,1,0
6,6,30.41,3,510,0,0,-121,0,0
7,1,7.83,3,-17,0,0,-16,0,0
4,8,15.91,2,520,0,0,380,0,0
2,3,8.75,2,390,1,0,-85,1,0
2,9,4.25,2,-47,0,0,102,0,0
3,6,12.75,2,179,0,0,253,0,0
3,9,5.83,2,46,0,0,-37,0,0
2,7,7.5,2,-31,0,0,-31,0,0
4,6,15.25,2,-39,1,0,NA,NA,NA
4,8,3,2,185,1,0,195,1,0
5,6,2.5,2,-55,1,0,NA,NA,NA
3,8,12.58,2,465,0,0,810,1,0
5,6,7.83,2,375,0,0,191,0,0
6,7,4.83,1,351,0,0,NA,NA,NA
2,8,6.66,3,-42,0,0,-4,0,0
7,5,2.58,3,70,0,0,32,0,0
7,1,8.25,2,129,0,0,44,0,0
4,1,23.91,1,-5,0,0,-15,0,0
3,8,17.5,2,48,0,0,3565,1,0
5,4,26.16,3,42,0,0,-33,0,0
6,6,30.41,2,-67,0,0,-64,0,0
3,8,0.41,2,1,0,0,NA,NA,NA
3,9,18.08,2,70,0,0,233,0,0
5,6,13.16,2,875,0,0,NA,NA,NA
6,6,1.41,1,-31,0,0,NA,NA,NA
3,9,6.75,2,-34,1,0,21,1,0
4,6,13.25,2,14,0,0,-7,0,0
1,9,0.91,2,-27,1,0,17,1,0
5,2,3.41,2,15,1,0,-59,1,0
3,7,9.41,2,-3,0,0,-58,0,0
5,9,26.75,2,617,0,0,273,1,0
3,1,5.91,2,-19,0,0,-18,0,0
6,7,23.83,2,43,0,0,-107,0,0
3,4,5.66,2,19,0,0,-99,0,0
7,1,14.08,2,957,0,0,577,0,0
6,3,29.16,3,821,0,0,263,0,0
5,4,27.91,2,-128,0,0,-130,0,0
6,1,8.16,3,169,0,0,207,0,0
3,9,4.83,2,185,0,0,140,0,0
4,7,26.33,2,3,0,0,-40,1,0
3,4,2.25,1,-70,0,0,-88,0,0
7,3,1.58,2,317,0,0,NA,NA,NA
4,4,1.58,3,-4,1,0,NA,NA,NA
2,1,8.08,2,-22,1,0,-22,1,0
3,4,20.33,3,-146,0,0,331,0,0
1,3,2.5,2,-28,0,0,-3,0,0
3,7,1.91,2,122,1,0,-116,1,0
3,7,19.58,2,-22,0,0,-22,0,0
3,6,5,2,44,0,0,-8,0,0
7,6,31.58,2,-28,0,0,NA,NA,NA
7,3,22.08,2,239,0,0,628,0,0
4,7,3.41,2,101,0,0,-6,0,0
3,4,8.5,3,-60,0,0,-41,0,0
4,8,10.16,2,1095,0,0,1082,0,0
1,1,1.41,2,-8,0,0,NA,NA,NA
2,1,2.58,2,6,1,0,40,1,0
2,3,4.83,2,-3,0,0,NA,NA,NA
3,2,0.33,3,-32,0,0,NA,NA,NA
7,6,23.75,2,714,0,0,303,0,0
5,6,6.41,2,-54,0,0,-29,0,0
2,3,1.08,2,-109,0,0,-69,0,0
5,6,7.58,1,-31,0,0,-31,0,0
2,5,5.41,1,-62,0,0,-10,0,0
7,8,10.75,2,203,0,0,185,0,0
4,6,7.58,1,-44,0,0,-82,1,1
3,5,13.83,2,62,0,0,-4,0,0
3,6,9.5,2,28,0,0,290,0,0
1,1,1.41,1,-67,0,0,NA,NA,NA
3,4,1.5,3,-1,0,0,1,0,0
3,8,4.33,2,501,0,0,434,0,0
3,6,9.08,2,746,0,0,1154,0,0
2,3,5.33,2,5,0,0,NA,NA,NA
3,6,1.41,3,-9,0,0,-91,0,0
2,7,7.41,2,-97,0,0,-22,0,0
5,4,1.25,2,174,0,0,279,1,0
5,3,14.41,2,-159,0,0,-105,0,0
1,1,1.5,3,-40,0,0,-28,0,0
2,6,6.33,2,-63,0,0,109,0,0
2,1,2.5,2,605,0,0,NA,NA,NA
4,9,0.66,2,-3,0,0,-61,0,0
2,6,8.16,2,-15,0,0,11,1,0
3,6,4.75,1,-32,0,0,-27,0,0
5,7,9.5,2,709,0,0,777,0,0
5,3,33.08,3,-126,0,0,-172,0,0
5,2,37.25,2,215,0,0,264,0,0
4,7,6.41,2,-27,0,0,-36,0,0
4,6,9.66,2,-44,0,0,2,0,0
7,4,22.91,2,90,0,0,55,0,0
2,3,7.08,2,-34,0,0,46,0,0
7,7,7.83,2,-57,0,0,-43,0,0
3,8,2.58,2,-7,0,0,14,0,0
2,1,4.25,2,-11,0,0,NA,NA,NA
4,4,13.83,2,166,1,0,498,1,0
4,3,16.25,3,206,0,0,-114,0,0
7,5,24.91,3,21,0,0,-23,0,0
3,2,0.66,2,-35,1,0,NA,NA,NA
4,9,12.58,2,146,0,0,-34,0,0
1,6,1.33,2,-80,0,0,-22,0,0
6,1,24.16,1,2039,0,0,2528,0,0
3,4,22.91,1,-26,0,0,-64,0,0
4,3,2.58,1,-50,0,0,NA,NA,NA
5,6,25.83,2,1599,0,0,1453,0,0
5,7,4,2,77,0,0,394,0,0
4,6,14.58,1,28,0,0,26,0,0
4,5,16.91,2,78,0,0,80,0,0
3,8,0.41,2,1,0,0,NA,NA,NA
3,9,14.33,2,416,0,0,761,0,0
2,3,1.41,1,-15,0,0,-28,0,0
3,3,2.16,2,-55,1,0,423,0,0
2,7,3.83,2,-15,0,0,NA,NA,NA
3,6,6.5,2,-56,1,1,-88,1,1
7,4,18.16,2,76,0,0,-27,0,0
4,7,10.5,2,141,0,0,50,0,0
2,1,7.5,1,-30,0,0,-30,0,0
4,2,22.25,3,16,0,0,131,0,0
3,6,7.5,1,-39,0,0,-16,0,0
7,3,15.5,2,-16,0,0,41,0,0
7,9,4.5,2,224,0,0,269,0,0
2,6,5.25,2,530,0,0,-24,0,0
4,6,4.41,1,-44,0,0,NA,NA,NA
1,1,1.08,2,15,0,0,NA,NA,NA
2,5,4.58,2,-17,1,1,-24,1,0
4,5,2.66,1,-2,0,0,11,0,0
3,7,13,3,24,0,0,NA,NA,NA
3,6,0.66,2,-23,0,0,NA,NA,NA
5,6,27.75,2,854,0,0,358,0,0
7,8,12.66,2,195,0,0,-5,0,0
3,6,5.41,2,48,0,0,59,0,0
3,8,3.75,3,49,0,0,201,0,0
4,6,7.66,2,211,0,0,195,1,0
4,9,25.33,2,-13,0,0,-54,0,0
3,3,4.58,1,-58,0,0,NA,NA,NA
6,2,15.5,1,87,0,0,69,0,0
5,7,8.41,2,127,0,0,152,0,0
4,7,13.5,2,233,0,0,174,0,0
3,4,14.16,2,294,0,0,316,1,0
3,5,12.83,2,150,0,0,145,0,0
7,5,33.66,3,-17,0,0,2,0,0
1,1,12.16,3,-17,1,0,-28,1,0
1,6,6.91,2,-17,0,0,NA,NA,NA
4,7,17.66,3,21,0,0,-84,0,0
4,4,5.25,2,-46,0,0,-48,0,0
3,5,6.41,1,-58,1,0,-9,1,0
3,7,1.08,3,-7,0,0,113,0,0
5,3,2.25,2,11,0,0,133,1,0
3,3,6,2,-34,0,0,-21,1,0
5,5,28.16,2,106,0,0,64,0,0
3,3,9.5,2,-88,1,0,-113,1,0
7,6,0.33,2,-71,0,0,-53,0,0
7,9,20.91,2,320,0,0,NA,NA,NA
4,1,21.25,2,457,1,0,310,1,0
4,4,8.25,2,3,0,0,7,0,0
3,6,15.5,2,79,1,1,52,1,1
4,4,3.91,2,36,0,0,642,0,0
7,8,15.83,2,450,0,0,547,0,0
7,8,18.66,2,-67,0,0,-67,0,0
3,6,10.41,2,84,0,0,89,0,0
1,2,0.33,2,22,0,0,NA,NA,NA
2,1,4.58,2,4,0,0,NA,NA,NA
5,6,5.66,2,182,0,0,178,0,0
3,6,9.41,1,-76,0,0,489,0,0
2,3,2.08,2,-14,0,0,NA,NA,NA
2,4,4,3,406,0,0,NA,NA,NA
5,6,1.16,2,64,0,0,222,0,0
3,8,3.41,2,-70,0,0,NA,NA,NA
2,7,1.33,2,-89,1,1,NA,NA,NA
4,1,9.41,2,-10,0,0,6,0,0
4,5,6.58,2,-30,0,0,-30,0,0
4,6,6.58,2,-187,0,0,NA,NA,NA
4,9,14.66,2,496,1,1,876,1,0
3,6,22.58,2,60,1,0,-62,1,0
2,7,0.41,2,-20,1,0,-31,1,0
7,6,10.91,3,108,0,0,9,0,0
3,7,10.5,3,440,0,0,2922,0,0
3,4,0.91,2,261,0,0,308,0,0
6,6,40,1,651,0,0,712,0,0
4,6,1,2,-37,1,0,-43,1,0
5,3,8.41,3,-9,0,0,-22,0,0
2,4,2.33,2,114,0,0,NA,NA,NA
2,1,2.83,1,100,0,0,NA,NA,NA
4,4,8.5,1,-32,0,0,-35,0,0
5,5,10.25,1,-43,0,0,-35,0,0
4,7,22.58,2,-29,0,0,NA,NA,NA
5,3,21.16,2,118,0,0,23,0,0
4,3,7.41,3,82,0,0,51,0,0
2,1,10,2,-81,1,0,28,1,0
7,4,1.83,3,-16,0,0,0,0,0
2,8,11,2,-142,1,0,21,1,1
4,4,14.66,1,-25,0,0,NA,NA,NA
4,3,2.41,3,-23,0,0,-25,0,0
4,5,6.83,1,-54,0,0,35,0,0
7,3,5.25,1,-86,0,0,NA,NA,NA
6,5,3.75,2,354,0,0,368,0,0
3,7,10.33,2,236,0,0,221,0,0
2,7,0.41,2,-65,0,0,6,0,0
3,1,3.33,2,-29,0,0,-28,0,0
3,5,4.75,2,-9,0,0,-9,0,0
4,8,6.08,2,-48,0,0,-39,0,0
5,7,27.83,2,129,0,0,-33,0,0
4,4,5.5,2,-49,0,0,-34,0,0
3,7,17.66,2,29,0,0,68,0,0
7,1,28.41,3,136,0,0,117,0,0
6,7,12.75,2,0,0,0,-28,0,0
2,7,9.5,2,80,0,0,32,0,0
7,4,10.41,2,433,0,0,847,0,0
6,4,31.25,3,-61,0,0,-55,0,0
6,1,16.16,1,-57,0,0,-57,0,0
2,3,3.91,2,-55,0,0,-29,0,0
4,7,0.41,2,-83,0,0,NA,NA,NA
7,4,21.16,2,-18,0,0,224,0,0
3,7,4.66,3,323,0,0,183,0,0
5,8,2.83,2,502,0,0,-24,0,0
2,1,4.25,2,-38,0,0,-48,0,0
3,5,3.41,2,124,1,1,-29,1,0
2,5,12.41,2,1980,0,0,NA,NA,NA
7,1,13.41,2,-2,0,0,-1,0,0
3,3,1.08,3,-34,0,0,24,1,0
7,2,20.5,2,111,0,0,103,0,0
4,6,1.25,2,-33,1,0,NA,NA,NA
2,5,4.75,2,-27,1,1,-33,1,1
2,6,3.08,2,71,0,0,65,1,0
5,6,3.41,2,65,0,0,31,0,0
3,7,3.5,2,161,0,0,NA,NA,NA
7,4,31.83,2,502,0,0,423,0,0
4,4,20.5,2,-30,0,0,10,0,0
3,6,6.08,2,978,0,0,949,0,0
7,4,19.33,1,-67,0,0,NA,NA,NA
6,2,7.75,3,-78,0,0,-73,0,0
5,5,3.75,2,-3,0,0,621,0,0
4,9,6.91,2,37,0,0,0,0,0
7,1,6.08,3,-37,0,0,-53,0,0
3,5,5.33,3,68,1,0,56,1,0
3,6,1.5,1,-13,1,0,NA,NA,NA
5,5,1.33,2,-22,0,0,NA,NA,NA
4,4,22.75,3,-16,0,0,NA,NA,NA
6,6,2.33,2,-63,0,0,-62,0,0
3,1,8.75,1,-33,0,0,75,0,0
2,3,6.41,2,-116,0,0,NA,NA,NA
3,7,24.25,1,17,0,0,-15,0,0
5,9,4.33,2,-132,0,0,-160,0,0
4,9,19.25,2,546,0,0,1028,0,0
4,8,18.75,2,-19,0,0,-30,0,0
5,5,30.08,2,-37,0,0,-38,0,0
5,8,5.08,3,64,0,0,52,0,0
2,7,7.41,2,-96,0,0,-43,0,0
6,7,12.83,2,1,0,0,NA,NA,NA
4,6,0.41,2,39,0,0,40,1,0
3,7,3.16,2,647,0,0,335,0,0
2,1,4.66,2,-116,0,0,-191,0,0
2,5,7.5,2,-12,1,0,NA,NA,NA
2,8,7.41,2,207,0,0,213,0,0
6,8,6.83,2,-34,0,0,-22,0,0
4,8,5.25,2,-38,0,0,-19,0,0
3,7,4.16,2,-100,0,0,101,0,0
4,2,4.33,1,-20,0,0,-37,0,0
2,4,3.75,3,-29,0,0,-17,0,0
7,8,4.66,2,-49,0,0,11,0,0
3,5,13.08,2,101,1,0,NA,NA,NA
2,7,0.41,1,-55,0,0,NA,NA,NA
4,6,1.58,2,-7,0,0,NA,NA,NA
5,3,5.33,1,151,0,0,NA,NA,NA
2,7,1.5,3,24,0,0,38,0,0
2,9,4.16,2,192,1,0,429,1,0
2,8,7.33,2,-70,1,0,316,1,0
5,9,5.16,2,1073,0,0,581,0,0
6,6,27,2,367,0,0,390,0,0
5,6,21.41,2,406,0,0,475,0,0
3,5,7.41,2,-15,0,0,109,0,0
1,1,9.33,3,-66,0,0,-15,0,0
2,5,5.25,2,-16,0,0,1,0,0
1,7,3,2,-24,0,0,-21,0,0
2,5,0.5,2,0,0,0,NA,NA,NA
3,5,13.91,2,-34,0,0,16,0,0
3,7,5.41,3,86,0,0,267,0,0
4,5,3.5,1,95,0,0,104,0,0
4,5,4.08,2,274,0,0,141,0,0
5,9,2.41,2,-161,0,0,-199,0,0
3,3,3.41,2,14,0,0,-3,0,0
7,7,22.75,2,101,0,0,179,0,0
2,7,1.83,2,264,1,0,-94,1,0
4,3,1.16,2,-8,0,0,NA,NA,NA
3,5,3.75,1,68,0,0,83,1,0
5,6,2.66,2,-52,0,0,-12,0,0
2,8,5.33,2,-23,0,0,NA,NA,NA
4,1,14.75,3,-42,0,0,-70,0,0
4,7,3.5,2,-24,0,0,90,1,0
1,1,5.75,2,-87,0,0,-143,0,0
2,6,1.83,2,-48,0,0,NA,NA,NA
3,3,14.91,2,106,0,0,201,0,0
3,7,6.75,2,208,1,0,54,1,0
3,6,6.16,1,-34,0,0,-37,0,0
2,2,7.41,1,934,0,0,1014,0,0
5,6,1.16,3,-30,0,0,-30,0,0
1,3,3.16,3,-20,0,0,-48,0,0
6,4,20.16,2,46,0,0,NA,NA,NA
5,6,7.83,2,379,0,0,167,0,0
3,6,3.25,3,440,0,0,461,0,0
2,1,5.41,2,-27,0,0,5,0,0
5,9,6.41,3,44,0,0,NA,NA,NA
6,5,30.08,2,724,0,0,566,0,0
3,6,2.16,2,-59,0,0,-36,0,0
5,8,10.58,1,-32,0,0,-12,0,0
3,6,6.08,2,144,0,0,84,0,0
5,6,15.66,2,-37,0,0,90,0,0
4,9,12.08,2,-29,1,0,1568,1,0
2,9,5.83,2,-5,0,0,128,1,0
7,2,16.5,2,-200,0,0,-119,0,0
3,9,3.58,2,848,0,0,1224,0,0
3,7,11.58,2,294,0,0,517,0,0
4,4,23.58,2,313,0,0,210,0,0
7,6,25.91,3,306,0,0,77,0,0
2,6,5.16,2,-3,0,0,7,0,0
7,4,10.41,2,754,0,0,NA,NA,NA
4,7,5.25,1,344,0,0,450,0,0
2,8,5.33,2,-60,1,0,-27,0,0
3,6,7.41,2,736,0,0,956,0,0
1,1,7.41,2,-27,0,0,NA,NA,NA
6,6,7.5,2,-51,0,0,-37,0,0
2,1,1.66,2,34,0,0,48,0,0
4,6,17.41,2,124,1,0,513,1,1
3,4,7,3,424,0,0,495,0,0
2,4,6.66,2,12,1,1,44,0,0
2,6,3.91,2,87,0,0,25,0,0
4,8,15.08,2,-43,0,0,-34,0,0
4,8,17.5,2,-46,0,0,-77,0,0
6,3,13.33,2,81,1,0,372,1,0
3,1,8,3,-38,0,0,425,0,0
1,6,1.75,2,67,1,0,104,1,0
2,2,9.91,2,109,0,0,4,0,0
2,1,0.75,3,-3,0,0,-31,0,0
6,3,22.08,3,267,0,0,472,0,0
5,5,15.91,2,74,0,0,27,0,0
6,5,33.83,1,273,0,0,263,0,0
